Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes
2018-12-10 10:33:55;"Chest A";"Incline Bench Press (Barbell)";1;90;lbs;15;;;;0;"";""
2018-12-10 10:33:55;"Chest A";"Incline Bench Press (Barbell)";2;90;lbs;15;;;;0;;
2018-12-10 10:33:55;"Chest A";"Incline Bench Press (Barbell)";3;90;lbs;15;;;;0;;
2018-12-10 10:33:55;"Chest A";"Incline Bench Press (Barbell)";4;90;lbs;11;;;;0;;
2018-12-10 10:33:55;"Chest A";"Bench Press (Dumbbell)";1;90;lbs;15;;;;0;"";
2018-12-10 10:33:55;"Chest A";"Bench Press (Dumbbell)";2;90;lbs;15;;;;0;;
2018-12-10 10:33:55;"Chest A";"Bench Press (Dumbbell)";3;90;lbs;12;;;;0;;
2018-12-10 10:33:55;"Chest A";"Bench Press (Dumbbell)";4;90;lbs;12;;;;0;;
2018-12-10 10:33:55;"Chest A";"Bent Over One Arm Row (Dumbbell)";1;120;lbs;15;;;;0;"";
2018-12-10 10:33:55;"Chest A";"Bent Over One Arm Row (Dumbbell)";2;120;lbs;12;;;;0;;
2018-12-10 10:33:55;"Chest A";"Bent Over One Arm Row (Dumbbell)";3;120;lbs;15;;;;0;;
2018-12-10 10:33:55;"Chest A";"Bent Over One Arm Row (Dumbbell)";4;120;lbs;15;;;;0;;
2018-12-10 10:33:55;"Chest A";"Cable Crossover";1;50;lbs;15;;;;0;"";
2018-12-10 10:33:55;"Chest A";"Cable Crossover";2;60;lbs;11;;;;0;;
2018-12-10 10:33:55;"Chest A";"Cable Crossover";3;60;lbs;9;;;;0;;
2018-12-10 10:33:55;"Chest A";"Cable Crossover";4;50;lbs;15;;;;0;;
2018-12-10 10:33:55;"Chest A";"Cable Crossover";5;50;lbs;15;;;;0;;
2018-12-10 10:33:55;"Chest A";"Lat Pulldown - Wide Grip (Cable)";1;90;lbs;15;;;;0;"";
2018-12-10 10:33:55;"Chest A";"Lat Pulldown - Wide Grip (Cable)";2;95;lbs;15;;;;0;;
2018-12-10 10:33:55;"Chest A";"Lat Pulldown - Wide Grip (Cable)";3;95;lbs;15;;;;0;;
2018-12-10 10:33:55;"Chest A";"Lat Pulldown - Wide Grip (Cable)";4;95;lbs;13;;;;0;;
2018-12-10 10:33:55;"Chest A";"Shrug (Dumbbell)";1;100;lbs;15;;;;0;"";
2018-12-10 10:33:55;"Chest A";"Shrug (Dumbbell)";2;120;lbs;15;;;;0;;
2018-12-10 10:33:55;"Chest A";"Shrug (Dumbbell)";3;120;lbs;15;;;;0;;
2018-12-10 10:33:55;"Chest A";"Shrug (Dumbbell)";4;110;lbs;15;;;;0;;
2018-12-11 07:02:34;"Leg +Core A";"Leg Extension (Machine)";1;135;lbs;15;;;;0;"";""
2018-12-11 07:02:34;"Leg +Core A";"Leg Extension (Machine)";2;135;lbs;15;;;;0;;
2018-12-11 07:02:34;"Leg +Core A";"Leg Extension (Machine)";3;135;lbs;12;;;;0;;
2018-12-11 07:02:34;"Leg +Core A";"Leg Extension (Machine)";4;135;lbs;12;;;;0;;
2018-12-11 07:02:34;"Leg +Core A";"Seated Leg Press (Machine)";1;220;lbs;15;;;;0;"";
2018-12-11 07:02:34;"Leg +Core A";"Seated Leg Press (Machine)";2;220;lbs;15;;;;0;;
2018-12-11 07:02:34;"Leg +Core A";"Seated Leg Press (Machine)";3;220;lbs;15;;;;0;;
2018-12-11 07:02:34;"Leg +Core A";"Seated Leg Press (Machine)";4;220;lbs;15;;;;0;;
2018-12-11 07:02:34;"Leg +Core A";"Seated Leg Curl (Machine)";1;105;lbs;15;;;;0;"";
2018-12-11 07:02:34;"Leg +Core A";"Seated Leg Curl (Machine)";2;105;lbs;15;;;;0;;
2018-12-11 07:02:34;"Leg +Core A";"Seated Leg Curl (Machine)";3;105;lbs;12;;;;0;;
2018-12-11 07:02:34;"Leg +Core A";"Seated Leg Curl (Machine)";4;105;lbs;12;;;;0;;
2018-12-11 07:02:34;"Leg +Core A";"Crunch (Machine)";1;80;lbs;15;;;;0;"";
2018-12-11 07:02:34;"Leg +Core A";"Crunch (Machine)";2;80;lbs;15;;;;0;;
2018-12-11 07:02:34;"Leg +Core A";"Crunch (Machine)";3;80;lbs;10;;;;0;;
2018-12-11 07:02:34;"Leg +Core A";"Crunch (Machine)";4;80;lbs;10;;;;0;;
2018-12-11 07:02:34;"Leg +Core A";"Crunch (Machine)";5;65;lbs;11;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Arnold Press (Dumbbell)";1;60;lbs;12;;;;0;"";""
2018-12-12 09:39:31;"Shoulders";"Arnold Press (Dumbbell)";2;70;lbs;6;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Arnold Press (Dumbbell)";3;70;lbs;5;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Arnold Press (Dumbbell)";4;70;lbs;5;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Arnold Press (Dumbbell)";5;60;lbs;4;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Front Raise (Dumbbell)";1;30;lbs;12;;;;0;"";
2018-12-12 09:39:31;"Shoulders";"Front Raise (Dumbbell)";2;40;lbs;6;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Front Raise (Dumbbell)";3;50;lbs;6;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Front Raise (Dumbbell)";4;50;lbs;6;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Front Raise (Dumbbell)";5;50;lbs;6;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Lateral Raise (Dumbbell)";1;30;lbs;5;;;;0;"";
2018-12-12 09:39:31;"Shoulders";"Lateral Raise (Dumbbell)";2;20;lbs;8;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Lateral Raise (Dumbbell)";3;24;lbs;6;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Lateral Raise (Dumbbell)";4;24;lbs;6;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Lateral Raise (Dumbbell)";5;24;lbs;7;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Lateral Raise (Dumbbell)";6;10;lbs;12;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Shrug (Dumbbell)";1;110;lbs;10;;;;0;"";
2018-12-12 09:39:31;"Shoulders";"Shrug (Dumbbell)";2;110;lbs;10;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Shrug (Dumbbell)";3;120;lbs;6;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Shrug (Dumbbell)";4;120;lbs;7;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Upright Row (Dumbbell)";1;60;lbs;12;;;;0;"";
2018-12-12 09:39:31;"Shoulders";"Upright Row (Dumbbell)";2;70;lbs;6;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Upright Row (Dumbbell)";3;70;lbs;6;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Upright Row (Dumbbell)";4;80;lbs;6;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Upright Row (Dumbbell)";5;80;lbs;8;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Bent-Over Lateral Raise (Dumbbell)";1;60;lbs;10;;;;0;"";
2018-12-12 09:39:31;"Shoulders";"Bent-Over Lateral Raise (Dumbbell)";2;70;lbs;10;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Bent-Over Lateral Raise (Dumbbell)";3;80;lbs;10;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Bent-Over Lateral Raise (Dumbbell)";4;90;lbs;7;;;;0;;
2018-12-12 09:39:31;"Shoulders";"Bent-Over Lateral Raise (Dumbbell)";5;90;lbs;7;;;;0;;
2018-12-16 08:13:39;"Chest A";"Incline Bench Press (Barbell)";1;100;lbs;10;;;;0;"";""
2018-12-16 08:13:39;"Chest A";"Incline Bench Press (Barbell)";2;100;lbs;8;;;;0;;
2018-12-16 08:13:39;"Chest A";"Incline Bench Press (Barbell)";3;100;lbs;8;;;;0;;
2018-12-16 08:13:39;"Chest A";"Incline Bench Press (Barbell)";4;100;lbs;8;;;;0;;
2018-12-16 08:13:39;"Chest A";"Bench Press (Dumbbell)";1;100;lbs;8;;;;0;"";
2018-12-16 08:13:39;"Chest A";"Bench Press (Dumbbell)";2;100;lbs;8;;;;0;;
2018-12-16 08:13:39;"Chest A";"Bench Press (Dumbbell)";3;110;lbs;8;;;;0;;
2018-12-16 08:13:39;"Chest A";"Bench Press (Dumbbell)";4;110;lbs;8;;;;0;;
2018-12-16 08:13:39;"Chest A";"Bench Press (Dumbbell)";5;110;lbs;8;;;;0;;
2018-12-16 08:13:39;"Chest A";"Bent Over One Arm Row (Dumbbell)";1;130;lbs;10;;;;0;"";
2018-12-16 08:13:39;"Chest A";"Bent Over One Arm Row (Dumbbell)";2;130;lbs;12;;;;0;;
2018-12-16 08:13:39;"Chest A";"Bent Over One Arm Row (Dumbbell)";3;130;lbs;10;;;;0;;
2018-12-16 08:13:39;"Chest A";"Bent Over One Arm Row (Dumbbell)";4;130;lbs;10;;;;0;;
2018-12-16 08:13:39;"Chest A";"Bent Over One Arm Row (Dumbbell)";5;130;lbs;10;;;;0;;
2018-12-16 08:13:39;"Chest A";"Cable Crossover";1;70;lbs;10;;;;0;"";
2018-12-16 08:13:39;"Chest A";"Cable Crossover";2;85;lbs;5;;;;0;;
2018-12-16 08:13:39;"Chest A";"Cable Crossover";3;85;lbs;5;;;;0;;
2018-12-16 08:13:39;"Chest A";"Cable Crossover";4;85;lbs;6;;;;0;;
2018-12-16 08:13:39;"Chest A";"Cable Crossover";5;85;lbs;5;;;;0;;
2018-12-16 08:13:39;"Chest A";"Lat Pulldown - Wide Grip (Cable)";1;100;lbs;10;;;;0;"";
2018-12-16 08:13:39;"Chest A";"Lat Pulldown - Wide Grip (Cable)";2;105;lbs;8;;;;0;;
2018-12-16 08:13:39;"Chest A";"Lat Pulldown - Wide Grip (Cable)";3;110;lbs;8;;;;0;;
2018-12-16 08:13:39;"Chest A";"Lat Pulldown - Wide Grip (Cable)";4;110;lbs;6;;;;0;;
2018-12-16 08:13:39;"Chest A";"Shrug (Dumbbell)";1;120;lbs;10;;;;0;"";
2018-12-16 08:13:39;"Chest A";"Shrug (Dumbbell)";2;120;lbs;11;;;;0;;
2018-12-16 08:13:39;"Chest A";"Shrug (Dumbbell)";3;130;lbs;10;;;;0;;
2018-12-16 08:13:39;"Chest A";"Shrug (Dumbbell)";4;140;lbs;8;;;;0;;
2018-12-16 08:13:39;"Chest A";"Iso-Lateral Row (Machine)";1;85;lbs;20;;;;0;"";
2018-12-16 08:13:39;"Chest A";"Iso-Lateral Row (Machine)";2;85;lbs;20;;;;0;;
2018-12-16 08:13:39;"Chest A";"Iso-Lateral Row (Machine)";3;100;lbs;15;;;;0;;
2018-12-16 08:13:39;"Chest A";"Iso-Lateral Row (Machine)";4;100;lbs;15;;;;0;;
2018-12-17 12:44:33;"Legs + Core A";"Leg Extension (Machine)";1;145;lbs;12;;;;0;"";""
2018-12-17 12:44:33;"Legs + Core A";"Leg Extension (Machine)";2;160;lbs;12;;;;0;;
2018-12-17 12:44:33;"Legs + Core A";"Leg Extension (Machine)";3;175;lbs;10;;;;0;;
2018-12-17 12:44:33;"Legs + Core A";"Leg Extension (Machine)";4;175;lbs;10;;;;0;;
2018-12-17 12:44:33;"Legs + Core A";"Leg Extension (Machine)";5;190;lbs;10;;;;0;;
2018-12-17 12:44:33;"Legs + Core A";"Seated Leg Press (Machine)";1;220;lbs;12;;;;0;"";
2018-12-17 12:44:33;"Legs + Core A";"Seated Leg Press (Machine)";2;250;lbs;8;;;;0;;
2018-12-17 12:44:33;"Legs + Core A";"Seated Leg Press (Machine)";3;250;lbs;8;;;;0;;
2018-12-17 12:44:33;"Legs + Core A";"Seated Leg Press (Machine)";4;250;lbs;8;;;;0;;
2018-12-17 12:44:33;"Legs + Core A";"Seated Leg Press (Machine)";5;255;lbs;8;;;;0;;
2018-12-17 12:44:33;"Legs + Core A";"Seated Leg Curl (Machine)";1;115;lbs;12;;;;0;"";
2018-12-17 12:44:33;"Legs + Core A";"Seated Leg Curl (Machine)";2;130;lbs;10;;;;0;;
2018-12-17 12:44:33;"Legs + Core A";"Seated Leg Curl (Machine)";3;145;lbs;8;;;;0;;
2018-12-17 12:44:33;"Legs + Core A";"Seated Leg Curl (Machine)";4;145;lbs;8;;;;0;;
2018-12-17 12:44:33;"Legs + Core A";"Seated Leg Curl (Machine)";5;145;lbs;8;;;;0;;
2018-12-17 12:44:33;"Legs + Core A";"Cable Twist";1;30;lbs;12;;;;0;"";
2018-12-17 12:44:33;"Legs + Core A";"Cable Twist";2;40;lbs;12;;;;0;;
2018-12-17 12:44:33;"Legs + Core A";"Crunch (Machine)";1;80;lbs;15;;;;0;"";
2018-12-17 12:44:33;"Legs + Core A";"Crunch (Machine)";2;95;lbs;15;;;;0;;
2018-12-17 12:44:33;"Legs + Core A";"Crunch (Machine)";3;110;lbs;9;;;;0;;
2018-12-17 12:44:33;"Legs + Core A";"Crunch (Machine)";4;110;lbs;8;;;;0;;
2018-12-17 12:44:33;"Legs + Core A";"Crunch (Machine)";5;115;lbs;6;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Arnold Press (Dumbbell)";1;70;lbs;8;;;;0;"";""
2018-12-18 11:15:47;"Shoulders";"Arnold Press (Dumbbell)";2;70;lbs;6;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Arnold Press (Dumbbell)";3;70;lbs;6;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Arnold Press (Dumbbell)";4;60;lbs;6;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Arnold Press (Dumbbell)";5;60;lbs;6;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Arnold Press (Dumbbell)";6;60;lbs;6;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Front Raise (Dumbbell)";1;50;lbs;8;;;;0;"";
2018-12-18 11:15:47;"Shoulders";"Front Raise (Dumbbell)";2;50;lbs;8;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Front Raise (Dumbbell)";3;50;lbs;8;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Front Raise (Dumbbell)";4;50;lbs;8;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Front Raise (Dumbbell)";5;60;lbs;5;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Front Raise (Dumbbell)";6;30;lbs;10;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Lateral Raise (Dumbbell)";1;40;lbs;8;;;;0;"";
2018-12-18 11:15:47;"Shoulders";"Lateral Raise (Dumbbell)";2;40;lbs;8;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Lateral Raise (Dumbbell)";3;40;lbs;8;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Lateral Raise (Dumbbell)";4;40;lbs;9;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Lateral Raise (Dumbbell)";5;40;lbs;8;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Lateral Raise (Dumbbell)";6;20;lbs;8;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Upright Row (Dumbbell)";1;70;lbs;10;;;;0;"";
2018-12-18 11:15:47;"Shoulders";"Upright Row (Dumbbell)";2;70;lbs;10;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Upright Row (Dumbbell)";3;70;lbs;9;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Upright Row (Dumbbell)";4;70;lbs;5;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Upright Row (Dumbbell)";5;40;lbs;10;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Upright Row (Dumbbell)";6;20;lbs;12;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Bent-Over Lateral Raise (Dumbbell)";1;90;lbs;8;;;;0;"";
2018-12-18 11:15:47;"Shoulders";"Bent-Over Lateral Raise (Dumbbell)";2;90;lbs;10;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Bent-Over Lateral Raise (Dumbbell)";3;100;lbs;8;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Bent-Over Lateral Raise (Dumbbell)";4;100;lbs;8;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Bent-Over Lateral Raise (Dumbbell)";5;100;lbs;8;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Triceps Pushdown (Cable - Straight Bar)";1;50;lbs;10;;;;0;"";
2018-12-18 11:15:47;"Shoulders";"Triceps Pushdown (Cable - Straight Bar)";2;50;lbs;10;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Triceps Pushdown (Cable - Straight Bar)";3;50;lbs;10;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Hammer Curl (Dumbbell)";1;50;lbs;12;;;;0;"";
2018-12-18 11:15:47;"Shoulders";"Hammer Curl (Dumbbell)";2;50;lbs;12;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Hammer Curl (Dumbbell)";3;50;lbs;12;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Side Bend (Dumbbell)";1;25;lbs;10;;;;0;"";
2018-12-18 11:15:47;"Shoulders";"Side Bend (Dumbbell)";2;35;lbs;15;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Side Bend (Dumbbell)";3;35;lbs;15;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Side Bend (Dumbbell)";4;35;lbs;15;;;;0;;
2018-12-18 11:15:47;"Shoulders";"Side Bend (Dumbbell)";5;35;lbs;15;;;;0;;
2018-12-19 09:18:13;"Chest A";"Incline Bench Press (Barbell)";1;110;lbs;6;;;;0;"";""
2018-12-19 09:18:13;"Chest A";"Incline Bench Press (Barbell)";2;110;lbs;6;;;;0;;
2018-12-19 09:18:13;"Chest A";"Incline Bench Press (Barbell)";3;110;lbs;6;;;;0;;
2018-12-19 09:18:13;"Chest A";"Incline Bench Press (Barbell)";4;90;lbs;8;;;;0;;
2018-12-19 09:18:13;"Chest A";"Incline Bench Press (Barbell)";5;90;lbs;8;;;;0;;
2018-12-19 09:18:13;"Chest A";"Bench Press (Dumbbell)";1;110;lbs;6;;;;0;"";
2018-12-19 09:18:13;"Chest A";"Bench Press (Dumbbell)";2;110;lbs;6;;;;0;;
2018-12-19 09:18:13;"Chest A";"Bench Press (Dumbbell)";3;110;lbs;6;;;;0;;
2018-12-19 09:18:13;"Chest A";"Bench Press (Dumbbell)";4;100;lbs;9;;;;0;;
2018-12-19 09:18:13;"Chest A";"Bench Press (Dumbbell)";5;100;lbs;9;;;;0;;
2018-12-19 09:18:13;"Chest A";"Bent Over One Arm Row (Dumbbell)";1;130;lbs;15;;;;0;"";
2018-12-19 09:18:13;"Chest A";"Bent Over One Arm Row (Dumbbell)";2;140;lbs;10;;;;0;;
2018-12-19 09:18:13;"Chest A";"Bent Over One Arm Row (Dumbbell)";3;140;lbs;10;;;;0;;
2018-12-19 09:18:13;"Chest A";"Bent Over One Arm Row (Dumbbell)";4;140;lbs;10;;;;0;;
2018-12-19 09:18:13;"Chest A";"Bent Over One Arm Row (Dumbbell)";5;140;lbs;10;;;;0;;
2018-12-19 09:18:13;"Chest A";"Cable Crossover";1;60;lbs;12;;;;0;"";
2018-12-19 09:18:13;"Chest A";"Cable Crossover";2;85;lbs;7;;;;0;;
2018-12-19 09:18:13;"Chest A";"Cable Crossover";3;85;lbs;6;;;;0;;
2018-12-19 09:18:13;"Chest A";"Cable Crossover";4;85;lbs;5;;;;0;;
2018-12-19 09:18:13;"Chest A";"Cable Crossover";5;60;lbs;10;;;;0;;
2018-12-19 09:18:13;"Chest A";"Cable Crossover";6;60;lbs;12;;;;0;;
2018-12-19 09:18:13;"Chest A";"Cable Crossover";7;40;lbs;10;;;;0;;
2018-12-19 09:18:13;"Chest A";"Lat Pulldown - Wide Grip (Cable)";1;100;lbs;12;;;;0;"";
2018-12-19 09:18:13;"Chest A";"Lat Pulldown - Wide Grip (Cable)";2;120;lbs;8;;;;0;;
2018-12-19 09:18:13;"Chest A";"Lat Pulldown - Wide Grip (Cable)";3;120;lbs;7;;;;0;;
2018-12-19 09:18:13;"Chest A";"Lat Pulldown - Wide Grip (Cable)";4;120;lbs;7;;;;0;;
2018-12-19 09:18:13;"Chest A";"Lat Pulldown - Wide Grip (Cable)";5;130;lbs;5;;;;0;;
2018-12-19 09:18:13;"Chest A";"Shrug (Dumbbell)";1;140;lbs;10;;;;0;"";
2018-12-19 09:18:13;"Chest A";"Shrug (Dumbbell)";2;140;lbs;10;;;;0;;
2018-12-19 09:18:13;"Chest A";"Shrug (Dumbbell)";3;140;lbs;10;;;;0;;
2018-12-19 09:18:13;"Chest A";"Shrug (Dumbbell)";4;140;lbs;10;;;;0;;
2018-12-19 09:18:13;"Chest A";"Shrug (Dumbbell)";5;140;lbs;8;;;;0;;
2018-12-20 10:33:46;"Arms + Core";"Incline Curl (Dumbbell)";1;50;lbs;12;;;;0;"";""
2018-12-20 10:33:46;"Arms + Core";"Incline Curl (Dumbbell)";2;60;lbs;7;;;;0;;
2018-12-20 10:33:46;"Arms + Core";"Incline Curl (Dumbbell)";3;60;lbs;6;;;;0;;
2018-12-20 10:33:46;"Arms + Core";"Incline Curl (Dumbbell)";4;60;lbs;6;;;;0;;
2018-12-20 10:33:46;"Arms + Core";"Incline Curl (Dumbbell)";5;60;lbs;6;;;;0;;
2018-12-20 10:33:46;"Arms + Core";"Incline Curl (Dumbbell)";6;60;lbs;6;;;;0;;
2018-12-20 10:33:46;"Arms + Core";"Bicep Curl (Dumbbell)";1;70;lbs;6;;;;0;"";
2018-12-20 10:33:46;"Arms + Core";"Bicep Curl (Dumbbell)";2;70;lbs;6;;;;0;;
2018-12-20 10:33:46;"Arms + Core";"Bicep Curl (Dumbbell)";3;70;lbs;6;;;;0;;
2018-12-20 10:33:46;"Arms + Core";"Bicep Curl (Dumbbell)";4;70;lbs;10;;;;0;;
2018-12-20 10:33:46;"Arms + Core";"Bicep Curl (Dumbbell)";5;70;lbs;10;;;;0;;
2018-12-20 10:33:46;"Arms + Core";"Skullcrusher (Dumbbell)";1;40;lbs;12;;;;0;"";
2018-12-20 10:33:46;"Arms + Core";"Skullcrusher (Dumbbell)";2;50;lbs;8;;;;0;;
2018-12-20 10:33:46;"Arms + Core";"Skullcrusher (Dumbbell)";3;50;lbs;8;;;;0;;
2018-12-20 10:33:46;"Arms + Core";"Skullcrusher (Dumbbell)";4;50;lbs;8;;;;0;;
2018-12-20 10:33:46;"Arms + Core";"Skullcrusher (Dumbbell)";5;50;lbs;8;;;;0;;
2018-12-20 10:33:46;"Arms + Core";"Skullcrusher (Dumbbell)";6;50;lbs;11;;;;0;;
2018-12-20 10:33:46;"Arms + Core";"Side Bend (Dumbbell)";1;40;lbs;15;;;;0;"";
2018-12-20 10:33:46;"Arms + Core";"Side Bend (Dumbbell)";2;50;lbs;12;;;;0;;
2018-12-20 10:33:46;"Arms + Core";"Side Bend (Dumbbell)";3;50;lbs;12;;;;0;;
2018-12-20 10:33:46;"Arms + Core";"Side Bend (Dumbbell)";4;50;lbs;12;;;;0;;
2018-12-20 10:33:46;"Arms + Core";"Side Bend (Dumbbell)";5;50;lbs;12;;;;0;;
2018-12-21 16:00:17;"Chest";"Incline Bench Press (Barbell)";1;110;lbs;6;;;;0;"";""
2018-12-21 16:00:17;"Chest";"Incline Bench Press (Barbell)";2;110;lbs;7;;;;0;;
2018-12-21 16:00:17;"Chest";"Incline Bench Press (Barbell)";3;110;lbs;6;;;;0;;
2018-12-21 16:00:17;"Chest";"Incline Bench Press (Barbell)";4;110;lbs;8;;;;0;;
2018-12-21 16:00:17;"Chest";"Incline Bench Press (Barbell)";5;110;lbs;7;;;;0;;
2018-12-21 16:00:17;"Chest";"Bench Press (Dumbbell)";1;110;lbs;8;;;;0;"";
2018-12-21 16:00:17;"Chest";"Bench Press (Dumbbell)";2;110;lbs;8;;;;0;;
2018-12-21 16:00:17;"Chest";"Bench Press (Dumbbell)";3;110;lbs;8;;;;0;;
2018-12-21 16:00:17;"Chest";"Bench Press (Dumbbell)";4;110;lbs;6;;;;0;;
2018-12-21 16:00:17;"Chest";"Bench Press (Dumbbell)";5;110;lbs;6;;;;0;;
2018-12-21 16:00:17;"Chest";"Bent Over One Arm Row (Dumbbell)";1;140;lbs;12;;;;0;"";
2018-12-21 16:00:17;"Chest";"Bent Over One Arm Row (Dumbbell)";2;140;lbs;12;;;;0;;
2018-12-21 16:00:17;"Chest";"Bent Over One Arm Row (Dumbbell)";3;140;lbs;12;;;;0;;
2018-12-21 16:00:17;"Chest";"Bent Over One Arm Row (Dumbbell)";4;140;lbs;12;;;;0;;
2018-12-21 16:00:17;"Chest";"Bent Over One Arm Row (Dumbbell)";5;140;lbs;12;;;;0;;
2018-12-21 16:00:17;"Chest";"Cable Crossover";1;85;lbs;8;;;;0;"";
2018-12-21 16:00:17;"Chest";"Cable Crossover";2;85;lbs;6;;;;0;;
2018-12-21 16:00:17;"Chest";"Cable Crossover";3;85;lbs;8;;;;0;;
2018-12-21 16:00:17;"Chest";"Cable Crossover";4;85;lbs;0;;;;0;;
2018-12-21 16:00:17;"Chest";"Lat Pulldown - Wide Grip (Cable)";1;130;lbs;8;;;;0;"";
2018-12-21 16:00:17;"Chest";"Lat Pulldown - Wide Grip (Cable)";2;130;lbs;7;;;;0;;
2018-12-21 16:00:17;"Chest";"Lat Pulldown - Wide Grip (Cable)";3;130;lbs;6;;;;0;;
2018-12-21 16:00:17;"Chest";"Lat Pulldown - Wide Grip (Cable)";4;130;lbs;6;;;;0;;
2018-12-21 16:00:17;"Chest";"Lat Pulldown - Wide Grip (Cable)";5;130;lbs;6;;;;0;;
2018-12-21 16:00:17;"Chest";"Shrug (Dumbbell)";1;140;lbs;12;;;;0;"";
2018-12-21 16:00:17;"Chest";"Shrug (Dumbbell)";2;140;lbs;12;;;;0;;
2018-12-21 16:00:17;"Chest";"Shrug (Dumbbell)";3;140;lbs;8;;;;0;;
2018-12-21 16:00:17;"Chest";"Shrug (Dumbbell)";4;140;lbs;8;;;;0;;
2018-12-21 16:00:17;"Chest";"Shrug (Dumbbell)";5;130;lbs;10;;;;0;;
2018-12-21 16:00:17;"Chest";"Iso-Lateral Row (Machine)";1;120;lbs;12;;;;0;"";
2018-12-21 16:00:17;"Chest";"Iso-Lateral Row (Machine)";2;140;lbs;8;;;;0;;
2018-12-21 16:00:17;"Chest";"Iso-Lateral Row (Machine)";3;140;lbs;8;;;;0;;
2018-12-21 16:00:17;"Chest";"Iso-Lateral Row (Machine)";4;140;lbs;8;;;;0;;
2018-12-21 16:00:17;"Chest";"Iso-Lateral Row (Machine)";5;140;lbs;8;;;;0;;
2018-12-23 17:41:49;"Legs + Core";"Leg Extension (Machine)";1;205;lbs;8;;;;0;"";""
2018-12-23 17:41:49;"Legs + Core";"Leg Extension (Machine)";2;205;lbs;8;;;;0;;
2018-12-23 17:41:49;"Legs + Core";"Leg Extension (Machine)";3;205;lbs;8;;;;0;;
2018-12-23 17:41:49;"Legs + Core";"Leg Extension (Machine)";4;205;lbs;8;;;;0;;
2018-12-23 17:41:49;"Legs + Core";"Leg Extension (Machine)";5;210;lbs;6;;;;0;;
2018-12-23 17:41:49;"Legs + Core";"Seated Leg Press (Machine)";1;260;lbs;12;;;;0;"";
2018-12-23 17:41:49;"Legs + Core";"Seated Leg Press (Machine)";2;270;lbs;8;;;;0;;
2018-12-23 17:41:49;"Legs + Core";"Seated Leg Press (Machine)";3;270;lbs;12;;;;0;;
2018-12-23 17:41:49;"Legs + Core";"Seated Leg Press (Machine)";4;270;lbs;12;;;;0;;
2018-12-23 17:41:49;"Legs + Core";"Seated Leg Press (Machine)";5;270;lbs;12;;;;0;;
